Month, Avg. Players, Gain, % Gain, Peak Players, Game Name, Paradox?
November 2016, 4981.2, -349.4, -6.55, 9212, Hearts Of Iron IV, Yes
October 2016, 5330.6, -529.5, -9.04, 9807, Hearts Of Iron IV, Yes
September 2016, 5860.1, -408.4, -6.52, 10964, Hearts Of Iron IV, Yes
August 2016, 6268.5, -2691.0, -30.04, 10376, Hearts Of Iron IV, Yes
July 2016, 8959.5, -3366.6, -27.31, 15776, Hearts Of Iron IV, Yes
June 2016, 12326.1, +12321.6, +276542.65, 40623, Hearts Of Iron IV, Yes
May 2016, 4.5, +2.1, +89.49, 33, Hearts Of Iron IV, Yes
April 2016, 2.4, -, , 13, Hearts Of Iron IV, Yes
March 2024, 68.2, -3.9, -5.38, 121, Hearts Of Iron III, Yes
February 2024, 72.1, +4.9, +7.23, 130, Hearts Of Iron III, Yes
January 2024, 67.3, +6.3, +10.38, 126, Hearts Of Iron III, Yes
December 2023, 60.9, -4.1, -6.34, 119, Hearts Of Iron III, Yes
November 2023, 65.0, -4.6, -6.56, 125, Hearts Of Iron III, Yes
October 2023, 69.6, -1.5, -2.11, 130, Hearts Of Iron III, Yes
September 2023, 71.1, -1.3, -1.78, 135, Hearts Of Iron III, Yes
August 2023, 72.4, -1.9, -2.55, 131, Hearts Of Iron III, Yes
July 2023, 74.3, +0.5, +0.68, 143, Hearts Of Iron III, Yes
June 2023, 73.8, -3.1, -4.06, 133, Hearts Of Iron III, Yes
May 2023, 76.9, +3.0, +4.00, 136, Hearts Of Iron III, Yes
April 2023, 74.0, +2.1, +2.95, 134, Hearts Of Iron III, Yes
March 2023, 71.8, -4.6, -6.02, 132, Hearts Of Iron III, Yes
February 2023, 76.4, -2.8, -3.52, 152, Hearts Of Iron III, Yes
January 2023, 79.2, +1.9, +2.52, 148, Hearts Of Iron III, Yes
December 2022, 77.3, +1.5, +2.04, 139, Hearts Of Iron III, Yes
November 2022, 75.7, -4.1, -5.14, 143, Hearts Of Iron III, Yes
October 2022, 79.8, -0.2, -0.26, 155, Hearts Of Iron III, Yes
September 2022, 80.1, -4.3, -5.12, 146, Hearts Of Iron III, Yes
August 2022, 84.4, +0.9, +1.04, 143, Hearts Of Iron III, Yes
July 2022, 83.5, +3.5, +4.35, 139, Hearts Of Iron III, Yes
June 2022, 80.0, -6.8, -7.88, 140, Hearts Of Iron III, Yes
May 2022, 86.9, -18.4, -17.46, 171, Hearts Of Iron III, Yes
April 2022, 105.2, -8.2, -7.21, 185, Hearts Of Iron III, Yes
March 2022, 113.4, +17.5, +18.25, 216, Hearts Of Iron III, Yes
February 2022, 95.9, -3.5, -3.55, 173, Hearts Of Iron III, Yes
January 2022, 99.4, +2.2, +2.31, 187, Hearts Of Iron III, Yes
December 2021, 97.2, +4.3, +4.67, 179, Hearts Of Iron III, Yes
November 2021, 92.9, +4.7, +5.35, 165, Hearts Of Iron III, Yes
October 2021, 88.1, +1.4, +1.57, 155, Hearts Of Iron III, Yes
September 2021, 86.8, -7.6, -8.08, 155, Hearts Of Iron III, Yes
August 2021, 94.4, +2.5, +2.77, 164, Hearts Of Iron III, Yes
July 2021, 91.9, +0.2, +0.19, 155, Hearts Of Iron III, Yes
June 2021, 91.7, -6.7, -6.80, 156, Hearts Of Iron III, Yes
May 2021, 98.4, -8.1, -7.60, 184, Hearts Of Iron III, Yes
April 2021, 106.5, -1.6, -1.46, 198, Hearts Of Iron III, Yes
March 2021, 108.0, -8.7, -7.42, 197, Hearts Of Iron III, Yes
February 2021, 116.7, +1.9, +1.66, 208, Hearts Of Iron III, Yes
January 2021, 114.8, -7.5, -6.10, 211, Hearts Of Iron III, Yes
December 2020, 122.3, +6.0, +5.15, 204, Hearts Of Iron III, Yes
November 2020, 116.3, +1.9, +1.69, 215, Hearts Of Iron III, Yes
October 2020, 114.3, +9.6, +9.18, 198, Hearts Of Iron III, Yes
September 2020, 104.7, -7.9, -6.99, 188, Hearts Of Iron III, Yes
August 2020, 112.6, -9.1, -7.49, 197, Hearts Of Iron III, Yes
July 2020, 121.7, -8.8, -6.78, 207, Hearts Of Iron III, Yes
June 2020, 130.6, -34.0, -20.66, 212, Hearts Of Iron III, Yes
May 2020, 164.6, -2.5, -1.50, 284, Hearts Of Iron III, Yes
April 2020, 167.1, +9.6, +6.08, 284, Hearts Of Iron III, Yes
March 2020, 157.5, +27.6, +21.22, 315, Hearts Of Iron III, Yes
February 2020, 129.9, -6.8, -4.95, 230, Hearts Of Iron III, Yes
January 2020, 136.7, -2.5, -1.79, 251, Hearts Of Iron III, Yes
December 2019, 139.2, +1.2, +0.86, 245, Hearts Of Iron III, Yes
November 2019, 138.0, +4.7, +3.48, 257, Hearts Of Iron III, Yes
October 2019, 133.3, -1.4, -1.05, 249, Hearts Of Iron III, Yes
September 2019, 134.8, +1.1, +0.84, 255, Hearts Of Iron III, Yes
August 2019, 133.6, -15.8, -10.56, 227, Hearts Of Iron III, Yes
July 2019, 149.4, -3.0, -1.98, 250, Hearts Of Iron III, Yes
June 2019, 152.4, +14.1, +10.19, 287, Hearts Of Iron III, Yes
May 2019, 138.3, +6.5, +4.89, 257, Hearts Of Iron III, Yes
April 2019, 131.9, -17.4, -11.65, 246, Hearts Of Iron III, Yes
March 2019, 149.3, -10.3, -6.45, 273, Hearts Of Iron III, Yes
February 2019, 159.5, -0.7, -0.41, 303, Hearts Of Iron III, Yes
January 2019, 160.2, +7.8, +5.11, 292, Hearts Of Iron III, Yes
December 2018, 152.4, -3.1, -2.02, 274, Hearts Of Iron III, Yes
November 2018, 155.5, -3.6, -2.25, 283, Hearts Of Iron III, Yes
October 2018, 159.1, -20.2, -11.29, 291, Hearts Of Iron III, Yes
September 2018, 179.4, +17.7, +10.93, 349, Hearts Of Iron III, Yes
August 2018, 161.7, -20.5, -11.27, 279, Hearts Of Iron III, Yes
July 2018, 182.2, -3.5, -1.87, 326, Hearts Of Iron III, Yes
June 2018, 185.7, +0.2, +0.12, 334, Hearts Of Iron III, Yes
May 2018, 185.5, -1.6, -0.84, 315, Hearts Of Iron III, Yes
April 2018, 187.0, -17.4, -8.52, 350, Hearts Of Iron III, Yes
March 2018, 204.4, -3.7, -1.79, 379, Hearts Of Iron III, Yes
February 2018, 208.2, +0.2, +0.10, 405, Hearts Of Iron III, Yes
January 2018, 208.0, +7.5, +3.72, 391, Hearts Of Iron III, Yes
December 2017, 200.5, -4.3, -2.11, 379, Hearts Of Iron III, Yes
November 2017, 204.8, +3.6, +1.81, 367, Hearts Of Iron III, Yes
October 2017, 201.2, -7.3, -3.51, 390, Hearts Of Iron III, Yes
September 2017, 208.5, -9.9, -4.55, 412, Hearts Of Iron III, Yes
August 2017, 218.4, -5.7, -2.55, 391, Hearts Of Iron III, Yes
July 2017, 224.2, +2.3, +1.05, 396, Hearts Of Iron III, Yes
June 2017, 221.8, +3.3, +1.50, 381, Hearts Of Iron III, Yes
May 2017, 218.6, -36.5, -14.31, 397, Hearts Of Iron III, Yes
April 2017, 255.0, +15.0, +6.23, 534, Hearts Of Iron III, Yes
March 2017, 240.1, -9.9, -3.95, 470, Hearts Of Iron III, Yes
February 2017, 249.9, -22.3, -8.18, 482, Hearts Of Iron III, Yes
January 2017, 272.2, +4.2, +1.56, 499, Hearts Of Iron III, Yes
December 2016, 268.0, +15.4, +6.10, 468, Hearts Of Iron III, Yes
November 2016, 252.6, +0.6, +0.23, 549, Hearts Of Iron III, Yes
October 2016, 252.0, -49.0, -16.27, 489, Hearts Of Iron III, Yes
September 2016, 301.0, +38.8, +14.79, 692, Hearts Of Iron III, Yes
August 2016, 262.2, -73.0, -21.77, 451, Hearts Of Iron III, Yes
July 2016, 335.2, -118.0, -26.04, 632, Hearts Of Iron III, Yes
June 2016, 453.3, -62.2, -12.07, 1144, Hearts Of Iron III, Yes
May 2016, 515.5, -84.3, -14.06, 963, Hearts Of Iron III, Yes
April 2016, 599.8, +9.6, +1.63, 1099, Hearts Of Iron III, Yes
March 2016, 590.2, -12.9, -2.15, 1060, Hearts Of Iron III, Yes
February 2016, 603.1, -20.3, -3.25, 1137, Hearts Of Iron III, Yes
January 2016, 623.4, +11.2, +1.83, 1159, Hearts Of Iron III, Yes
December 2015, 612.2, +25.7, +4.39, 1092, Hearts Of Iron III, Yes
November 2015, 586.5, -110.4, -15.85, 1335, Hearts Of Iron III, Yes
October 2015, 696.9, +198.0, +39.69, 1548, Hearts Of Iron III, Yes
September 2015, 498.9, -60.5, -10.81, 929, Hearts Of Iron III, Yes
August 2015, 559.3, +52.2, +10.29, 969, Hearts Of Iron III, Yes
July 2015, 507.2, -14.2, -2.73, 845, Hearts Of Iron III, Yes
June 2015, 521.4, +17.1, +3.40, 1006, Hearts Of Iron III, Yes
May 2015, 504.3, +57.9, +12.97, 904, Hearts Of Iron III, Yes
April 2015, 446.4, -8.4, -1.84, 831, Hearts Of Iron III, Yes
March 2015, 454.7, -97.3, -17.63, 904, Hearts Of Iron III, Yes
February 2015, 552.1, +38.4, +7.47, 1254, Hearts Of Iron III, Yes
January 2015, 513.7, +47.3, +10.14, 1308, Hearts Of Iron III, Yes
December 2014, 466.4, +32.3, +7.44, 1018, Hearts Of Iron III, Yes
November 2014, 434.1, -96.5, -18.19, 817, Hearts Of Iron III, Yes
October 2014, 530.6, +163.2, +44.40, 1382, Hearts Of Iron III, Yes
September 2014, 367.5, -21.8, -5.60, 774, Hearts Of Iron III, Yes
August 2014, 389.3, +44.3, +12.85, 684, Hearts Of Iron III, Yes
July 2014, 344.9, -23.1, -6.28, 613, Hearts Of Iron III, Yes
June 2014, 368.1, +16.0, +4.55, 690, Hearts Of Iron III, Yes
May 2014, 352.1, +22.1, +6.68, 651, Hearts Of Iron III, Yes
April 2014, 330.0, -123.0, -27.16, 643, Hearts Of Iron III, Yes
March 2014, 453.0, +77.1, +20.52, 1198, Hearts Of Iron III, Yes
February 2014, 375.9, +28.1, +8.06, 763, Hearts Of Iron III, Yes
January 2014, 347.8, +43.6, +14.34, 724, Hearts Of Iron III, Yes
December 2013, 304.2, +42.6, +16.29, 554, Hearts Of Iron III, Yes
November 2013, 261.6, +26.3, +11.16, 519, Hearts Of Iron III, Yes
October 2013, 235.3, +14.4, +6.53, 475, Hearts Of Iron III, Yes
September 2013, 220.9, -57.5, -20.65, 469, Hearts Of Iron III, Yes
August 2013, 278.4, +10.6, +3.96, 498, Hearts Of Iron III, Yes
July 2013, 267.8, -10.1, -3.64, 756, Hearts Of Iron III, Yes
June 2013, 277.9, -22.0, -7.32, 623, Hearts Of Iron III, Yes
May 2013, 299.9, -23.3, -7.20, 586, Hearts Of Iron III, Yes
April 2013, 323.2, -25.9, -7.41, 636, Hearts Of Iron III, Yes
March 2013, 349.0, +26.7, +8.29, 961, Hearts Of Iron III, Yes
February 2013, 322.3, -17.3, -5.11, 624, Hearts Of Iron III, Yes
January 2013, 339.6, +30.8, +9.97, 631, Hearts Of Iron III, Yes
December 2012, 308.9, +21.4, +7.45, 633, Hearts Of Iron III, Yes
November 2012, 287.4, -51.7, -15.24, 539, Hearts Of Iron III, Yes
October 2012, 339.1, +84.6, +33.22, 746, Hearts Of Iron III, Yes
September 2012, 254.6, +30.8, +13.75, 919, Hearts Of Iron III, Yes
August 2012, 223.8, +13.4, +6.37, 413, Hearts Of Iron III, Yes
July 2012, 210.4, -, , 371, Hearts Of Iron III, Yes
March 2024, 1083.1, +498.8, +85.35, 2708, Imperator: Rome, Yes
February 2024, 584.3, +95.8, +19.60, 1286, Imperator: Rome, Yes
January 2024, 488.6, +86.3, +21.44, 876, Imperator: Rome, Yes
December 2023, 402.3, -1.4, -0.36, 794, Imperator: Rome, Yes
November 2023, 403.8, -74.4, -15.56, 735, Imperator: Rome, Yes
October 2023, 478.2, +69.5, +17.02, 904, Imperator: Rome, Yes
September 2023, 408.6, +0.1, +0.03, 746, Imperator: Rome, Yes
August 2023, 408.5, -112.3, -21.56, 678, Imperator: Rome, Yes
July 2023, 520.8, +45.8, +9.64, 879, Imperator: Rome, Yes
June 2023, 475.0, -39.7, -7.72, 880, Imperator: Rome, Yes
May 2023, 514.7, +72.7, +16.45, 987, Imperator: Rome, Yes
April 2023, 442.0, +20.9, +4.96, 784, Imperator: Rome, Yes
March 2023, 421.1, +17.0, +4.20, 806, Imperator: Rome, Yes
February 2023, 404.1, -57.0, -12.36, 728, Imperator: Rome, Yes
January 2023, 461.1, +71.5, +18.36, 832, Imperator: Rome, Yes
December 2022, 389.6, +42.0, +12.07, 782, Imperator: Rome, Yes
November 2022, 347.7, -51.3, -12.86, 662, Imperator: Rome, Yes
October 2022, 399.0, -70.0, -14.92, 712, Imperator: Rome, Yes
September 2022, 468.9, -26.9, -5.42, 931, Imperator: Rome, Yes
August 2022, 495.8, +5.1, +1.03, 877, Imperator: Rome, Yes
July 2022, 490.7, +57.9, +13.38, 784, Imperator: Rome, Yes
June 2022, 432.8, -49.5, -10.27, 783, Imperator: Rome, Yes
May 2022, 482.3, -27.5, -5.39, 920, Imperator: Rome, Yes
April 2022, 509.8, +51.2, +11.15, 880, Imperator: Rome, Yes
March 2022, 458.6, -69.2, -13.11, 825, Imperator: Rome, Yes
February 2022, 527.9, -109.9, -17.23, 1059, Imperator: Rome, Yes
January 2022, 637.8, +74.4, +13.21, 1118, Imperator: Rome, Yes
December 2021, 563.4, -7.1, -1.25, 990, Imperator: Rome, Yes
November 2021, 570.5, +14.1, +2.53, 976, Imperator: Rome, Yes
October 2021, 556.4, -49.2, -8.12, 1021, Imperator: Rome, Yes
September 2021, 605.6, -62.1, -9.30, 1227, Imperator: Rome, Yes
August 2021, 667.7, -117.9, -15.00, 1201, Imperator: Rome, Yes
July 2021, 785.6, +91.5, +13.17, 1375, Imperator: Rome, Yes
June 2021, 694.1, -219.6, -24.03, 1239, Imperator: Rome, Yes
May 2021, 913.7, -169.8, -15.68, 1981, Imperator: Rome, Yes
April 2021, 1083.5, -1002.3, -48.05, 2067, Imperator: Rome, Yes
March 2021, 2085.8, -133.4, -6.01, 4338, Imperator: Rome, Yes
February 2021, 2219.2, +1672.6, +306.00, 7031, Imperator: Rome, Yes
January 2021, 546.6, +6.0, +1.10, 960, Imperator: Rome, Yes
December 2020, 540.6, +46.4, +9.40, 955, Imperator: Rome, Yes
November 2020, 494.2, +87.4, +21.48, 976, Imperator: Rome, Yes
October 2020, 406.8, -88.3, -17.83, 728, Imperator: Rome, Yes
September 2020, 495.1, -516.3, -51.04, 1016, Imperator: Rome, Yes
August 2020, 1011.4, +370.9, +57.90, 2119, Imperator: Rome, Yes
July 2020, 640.5, -66.2, -9.37, 1114, Imperator: Rome, Yes
June 2020, 706.7, -495.3, -41.21, 1386, Imperator: Rome, Yes
May 2020, 1202.0, -970.9, -44.68, 2187, Imperator: Rome, Yes
April 2020, 2172.9, +1198.8, +123.06, 6402, Imperator: Rome, Yes
March 2020, 974.1, +55.7, +6.06, 4714, Imperator: Rome, Yes
February 2020, 918.5, -171.4, -15.72, 1735, Imperator: Rome, Yes
January 2020, 1089.8, -883.0, -44.76, 2166, Imperator: Rome, Yes
December 2019, 1972.8, +1185.2, +150.49, 6668, Imperator: Rome, Yes
November 2019, 787.6, -467.9, -37.27, 1705, Imperator: Rome, Yes
October 2019, 1255.5, +522.6, +71.31, 2863, Imperator: Rome, Yes
September 2019, 732.9, +174.2, +31.17, 2500, Imperator: Rome, Yes
August 2019, 558.7, -185.3, -24.91, 974, Imperator: Rome, Yes
July 2019, 744.0, -85.1, -10.26, 1416, Imperator: Rome, Yes
June 2019, 829.1, -2932.3, -77.96, 1610, Imperator: Rome, Yes
May 2019, 3761.5, -, , 13616, Imperator: Rome, Yes
March 2024, 9080.4, +275.1, +3.12, 16205, Cities: Skylines, Yes
February 2024, 8805.4, -545.9, -5.84, 15649, Cities: Skylines, Yes
January 2024, 9351.2, +55.8, +0.60, 16382, Cities: Skylines, Yes
December 2023, 9295.4, -2119.1, -18.57, 16152, Cities: Skylines, Yes
November 2023, 11414.5, -3943.8, -25.68, 22185, Cities: Skylines, Yes
October 2023, 15358.4, -1579.6, -9.33, 27464, Cities: Skylines, Yes
September 2023, 16938.0, +1015.1, +6.38, 34222, Cities: Skylines, Yes
August 2023, 15922.8, -2546.6, -13.79, 27145, Cities: Skylines, Yes
July 2023, 18469.5, +183.3, +1.00, 30719, Cities: Skylines, Yes
June 2023, 18286.2, +520.0, +2.93, 30072, Cities: Skylines, Yes
May 2023, 17766.2, +603.6, +3.52, 33386, Cities: Skylines, Yes
April 2023, 17162.6, -2312.2, -11.87, 31271, Cities: Skylines, Yes
March 2023, 19474.8, -111.8, -0.57, 37502, Cities: Skylines, Yes
February 2023, 19586.6, -4249.3, -17.83, 34225, Cities: Skylines, Yes
January 2023, 23835.9, +4368.6, +22.44, 41225, Cities: Skylines, Yes
December 2022, 19467.3, +3368.9, +20.93, 37535, Cities: Skylines, Yes
November 2022, 16098.4, +1980.1, +14.03, 29849, Cities: Skylines, Yes
October 2022, 14118.3, -1800.5, -11.31, 24733, Cities: Skylines, Yes
September 2022, 15918.7, +1353.9, +9.30, 31272, Cities: Skylines, Yes
August 2022, 14564.8, -1437.7, -8.98, 22394, Cities: Skylines, Yes
July 2022, 16002.6, +1186.6, +8.01, 23984, Cities: Skylines, Yes
June 2022, 14815.9, -1287.0, -7.99, 23824, Cities: Skylines, Yes
May 2022, 16103.0, -1181.1, -6.83, 27131, Cities: Skylines, Yes
April 2022, 17284.0, -1152.9, -6.25, 32331, Cities: Skylines, Yes
March 2022, 18436.9, -1062.4, -5.45, 34376, Cities: Skylines, Yes
February 2022, 19499.3, +878.5, +4.72, 31829, Cities: Skylines, Yes
January 2022, 18620.8, +3515.7, +23.27, 34443, Cities: Skylines, Yes
December 2021, 15105.1, +1258.0, +9.08, 22920, Cities: Skylines, Yes
November 2021, 13847.1, +1086.5, +8.51, 24226, Cities: Skylines, Yes
October 2021, 12760.6, -721.9, -5.35, 23442, Cities: Skylines, Yes
September 2021, 13482.5, -280.9, -2.04, 22914, Cities: Skylines, Yes
August 2021, 13763.4, -796.0, -5.47, 21520, Cities: Skylines, Yes
July 2021, 14559.4, -645.6, -4.25, 24920, Cities: Skylines, Yes
June 2021, 15205.0, -2557.9, -14.40, 25552, Cities: Skylines, Yes
May 2021, 17762.9, +2549.5, +16.76, 39610, Cities: Skylines, Yes
April 2021, 15213.4, -881.8, -5.48, 25993, Cities: Skylines, Yes
March 2021, 16095.1, -1638.1, -9.24, 28678, Cities: Skylines, Yes
February 2021, 17733.2, -600.3, -3.27, 30126, Cities: Skylines, Yes
January 2021, 18333.5, +3460.7, +23.27, 33199, Cities: Skylines, Yes
December 2020, 14872.8, +229.7, +1.57, 29751, Cities: Skylines, Yes
November 2020, 14643.1, +2204.0, +17.72, 30189, Cities: Skylines, Yes
October 2020, 12439.1, -1625.8, -11.56, 20924, Cities: Skylines, Yes
September 2020, 14064.9, -373.3, -2.59, 26363, Cities: Skylines, Yes
August 2020, 14438.3, +2304.3, +18.99, 25951, Cities: Skylines, Yes
July 2020, 12134.0, -4.9, -0.04, 19020, Cities: Skylines, Yes
June 2020, 12138.9, -2929.9, -19.44, 21358, Cities: Skylines, Yes
May 2020, 15068.8, -4997.7, -24.91, 25925, Cities: Skylines, Yes
April 2020, 20066.5, +3057.6, +17.98, 41674, Cities: Skylines, Yes
March 2020, 17009.0, +4781.6, +39.11, 56061, Cities: Skylines, Yes
February 2020, 12227.3, -53.5, -0.44, 20535, Cities: Skylines, Yes
January 2020, 12280.8, +544.3, +4.64, 21581, Cities: Skylines, Yes
December 2019, 11736.4, +589.5, +5.29, 20120, Cities: Skylines, Yes
November 2019, 11146.9, +932.9, +9.13, 23927, Cities: Skylines, Yes
October 2019, 10214.0, +849.8, +9.07, 22798, Cities: Skylines, Yes
September 2019, 9364.2, -291.4, -3.02, 16389, Cities: Skylines, Yes
August 2019, 9655.6, -1897.3, -16.42, 15710, Cities: Skylines, Yes
July 2019, 11552.9, +442.9, +3.99, 21024, Cities: Skylines, Yes
June 2019, 11109.9, -944.7, -7.84, 18494, Cities: Skylines, Yes
May 2019, 12054.6, +861.9, +7.70, 23758, Cities: Skylines, Yes
April 2019, 11192.7, +677.6, +6.44, 20503, Cities: Skylines, Yes
March 2019, 10515.1, +433.6, +4.30, 24892, Cities: Skylines, Yes
February 2019, 10081.5, -267.1, -2.58, 19479, Cities: Skylines, Yes
January 2019, 10348.6, -469.8, -4.34, 18384, Cities: Skylines, Yes
December 2018, 10818.4, -1066.8, -8.98, 19160, Cities: Skylines, Yes
November 2018, 11885.2, +1134.6, +10.55, 23049, Cities: Skylines, Yes
October 2018, 10750.6, +420.0, +4.07, 29398, Cities: Skylines, Yes
September 2018, 10330.6, +1276.7, +14.10, 22645, Cities: Skylines, Yes
August 2018, 9053.9, +377.5, +4.35, 16715, Cities: Skylines, Yes
July 2018, 8676.4, -396.6, -4.37, 14223, Cities: Skylines, Yes
June 2018, 9073.0, +5.8, +0.06, 17022, Cities: Skylines, Yes
May 2018, 9067.2, +1595.0, +21.34, 23933, Cities: Skylines, Yes
April 2018, 7472.3, -414.4, -5.25, 13622, Cities: Skylines, Yes
March 2018, 7886.7, -1766.8, -18.30, 14708, Cities: Skylines, Yes
February 2018, 9653.4, +1344.9, +16.19, 22256, Cities: Skylines, Yes
January 2018, 8308.5, -110.8, -1.32, 14847, Cities: Skylines, Yes
December 2017, 8419.3, +279.5, +3.43, 14794, Cities: Skylines, Yes
November 2017, 8139.8, -285.4, -3.39, 15516, Cities: Skylines, Yes
October 2017, 8425.1, +1376.3, +19.53, 22277, Cities: Skylines, Yes
September 2017, 7048.8, -1353.8, -16.11, 14069, Cities: Skylines, Yes
August 2017, 8402.7, +258.4, +3.17, 20958, Cities: Skylines, Yes
July 2017, 8144.3, -230.1, -2.75, 15135, Cities: Skylines, Yes
June 2017, 8374.4, -220.4, -2.56, 16585, Cities: Skylines, Yes
May 2017, 8594.8, +1873.0, +27.86, 24153, Cities: Skylines, Yes
April 2017, 6721.7, +859.2, +14.66, 12655, Cities: Skylines, Yes
March 2017, 5862.5, -754.5, -11.40, 11277, Cities: Skylines, Yes
February 2017, 6617.0, -186.9, -2.75, 13601, Cities: Skylines, Yes
January 2017, 6803.9, -1413.5, -17.20, 14153, Cities: Skylines, Yes
December 2016, 8217.5, +2412.1, +41.55, 16837, Cities: Skylines, Yes
November 2016, 5805.4, -149.0, -2.50, 13484, Cities: Skylines, Yes
October 2016, 5954.4, -420.0, -6.59, 13438, Cities: Skylines, Yes
September 2016, 6374.4, +1569.1, +32.65, 15810, Cities: Skylines, Yes
August 2016, 4805.3, -408.2, -7.83, 8797, Cities: Skylines, Yes
July 2016, 5213.5, -1024.4, -16.42, 10020, Cities: Skylines, Yes
June 2016, 6237.9, +1386.4, +28.58, 15212, Cities: Skylines, Yes
May 2016, 4851.5, -586.4, -10.78, 9851, Cities: Skylines, Yes
April 2016, 5437.9, -1194.3, -18.01, 10582, Cities: Skylines, Yes
March 2016, 6632.2, -1881.3, -22.10, 13360, Cities: Skylines, Yes
February 2016, 8513.4, +1940.1, +29.52, 27598, Cities: Skylines, Yes
January 2016, 6573.3, +1348.7, +25.81, 13946, Cities: Skylines, Yes
December 2015, 5224.6, +237.0, +4.75, 12177, Cities: Skylines, Yes
November 2015, 4987.6, -1552.7, -23.74, 11287, Cities: Skylines, Yes
October 2015, 6540.3, +1330.5, +25.54, 18437, Cities: Skylines, Yes
September 2015, 5209.8, +269.1, +5.45, 16148, Cities: Skylines, Yes
August 2015, 4940.6, +26.9, +0.55, 9809, Cities: Skylines, Yes
July 2015, 4913.8, -1380.4, -21.93, 8754, Cities: Skylines, Yes
June 2015, 6294.1, -1107.7, -14.97, 14130, Cities: Skylines, Yes
May 2015, 7401.8, -4310.3, -36.80, 14791, Cities: Skylines, Yes
April 2015, 11712.1, -14472.5, -55.27, 26873, Cities: Skylines, Yes
March 2015, 26184.6, +26184.0, +4803184.49, 57421, Cities: Skylines, Yes
August 2014, 0.6, -, , 5, Cities: Skylines, Yes
March 2024, 4937.6, -715.8, -12.66, 9453, Cities: Skylines II, Yes
February 2024, 5653.4, -2129.1, -27.36, 11306, Cities: Skylines II, Yes
January 2024, 7782.4, -3055.7, -28.19, 14575, Cities: Skylines II, Yes
December 2023, 10838.1, -10211.0, -48.51, 20964, Cities: Skylines II, Yes
November 2023, 21049.1, -26349.8, -55.59, 53250, Cities: Skylines II, Yes
October 2023, 47398.9, -, , 76549, Cities: Skylines II, Yes
March 2024, 3317.5, +835.5, +33.66, 5467, Total War: SHOGUN 2, No
February 2024, 2482.0, -204.1, -7.60, 4035, Total War: SHOGUN 2, No
January 2024, 2686.1, -387.0, -12.59, 4176, Total War: SHOGUN 2, No
December 2023, 3073.2, +454.4, +17.35, 5114, Total War: SHOGUN 2, No
November 2023, 2618.8, +664.8, +34.02, 4607, Total War: SHOGUN 2, No
October 2023, 1954.0, +13.1, +0.67, 3136, Total War: SHOGUN 2, No
September 2023, 1940.9, -55.7, -2.79, 3265, Total War: SHOGUN 2, No
August 2023, 1996.6, -317.5, -13.72, 3174, Total War: SHOGUN 2, No
July 2023, 2314.1, +242.1, +11.69, 3551, Total War: SHOGUN 2, No
June 2023, 2071.9, +50.0, +2.47, 3265, Total War: SHOGUN 2, No
May 2023, 2022.0, -97.1, -4.58, 3154, Total War: SHOGUN 2, No
April 2023, 2119.1, +50.7, +2.45, 3283, Total War: SHOGUN 2, No
March 2023, 2068.4, +35.9, +1.76, 3348, Total War: SHOGUN 2, No
February 2023, 2032.5, -128.8, -5.96, 3162, Total War: SHOGUN 2, No
January 2023, 2161.3, +69.4, +3.32, 3199, Total War: SHOGUN 2, No
December 2022, 2091.9, +142.2, +7.30, 2959, Total War: SHOGUN 2, No
November 2022, 1949.7, -107.8, -5.24, 3031, Total War: SHOGUN 2, No
October 2022, 2057.5, +146.7, +7.68, 3421, Total War: SHOGUN 2, No
September 2022, 1910.8, -139.6, -6.81, 3081, Total War: SHOGUN 2, No
August 2022, 2050.4, -151.7, -6.89, 3157, Total War: SHOGUN 2, No
July 2022, 2202.1, +75.4, +3.55, 3245, Total War: SHOGUN 2, No
June 2022, 2126.7, -160.1, -7.00, 3222, Total War: SHOGUN 2, No
May 2022, 2286.7, -100.6, -4.21, 3750, Total War: SHOGUN 2, No
April 2022, 2387.3, +2.8, +0.12, 3975, Total War: SHOGUN 2, No
March 2022, 2384.5, -51.0, -2.09, 3828, Total War: SHOGUN 2, No
February 2022, 2435.5, -102.3, -4.03, 3666, Total War: SHOGUN 2, No
January 2022, 2537.8, +205.1, +8.79, 3801, Total War: SHOGUN 2, No
December 2021, 2332.7, +101.9, +4.57, 3432, Total War: SHOGUN 2, No
November 2021, 2230.8, -100.9, -4.33, 3487, Total War: SHOGUN 2, No
October 2021, 2331.7, +87.9, +3.92, 3778, Total War: SHOGUN 2, No
September 2021, 2243.8, -107.4, -4.57, 3906, Total War: SHOGUN 2, No
August 2021, 2351.2, -188.3, -7.41, 3561, Total War: SHOGUN 2, No
July 2021, 2539.5, -145.0, -5.40, 3968, Total War: SHOGUN 2, No
June 2021, 2684.5, -223.3, -7.68, 4364, Total War: SHOGUN 2, No
May 2021, 2907.8, -262.4, -8.28, 5455, Total War: SHOGUN 2, No
April 2021, 3170.1, -647.5, -16.96, 5227, Total War: SHOGUN 2, No
March 2021, 3817.6, +956.4, +33.43, 6504, Total War: SHOGUN 2, No
February 2021, 2861.2, +34.6, +1.22, 6146, Total War: SHOGUN 2, No
January 2021, 2826.7, +192.7, +7.32, 4389, Total War: SHOGUN 2, No
December 2020, 2634.0, -61.2, -2.27, 3995, Total War: SHOGUN 2, No
November 2020, 2695.2, -135.3, -4.78, 4229, Total War: SHOGUN 2, No
